guid,proc_name,avg_memory,disk_write_iobytes,disk_read_iobytes,num_runs,cpu_kernel_sec,cpu_user_sec,start_dt,hard_page_faults,io_bytes_other,io_bytes_read,io_bytes_write,peak_memory,tcpip_receivebytes,tcpip_sendbytes,ttl_run_tm_in_ms,udpip_receivebytes,udpip_sendbytes,processornumber,chassistype,modelvendor,model,cpu_suffix,engagement_id,cpu_family,cpucode,cpuname,persona,#ofcores,cpu_stepping,vpro_enabled,ram,age_category,countryname_normalized,os,gfxcard,screensize_category
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,10572,0,0,1,,,2021-12-14,4,96948959,0,0,10864,678422,89182,27708631,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,10262,0,196608,1,96.421875,254.28125,2021-12-13,10,58301631,0,0,10460,368093,43610,15364805,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,10033.3333333333,0,193536,3,,,2021-12-13,74,28544334,21152,309,10800,187725,8605,7222642,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,10032,0,28672,1,,,2021-12-12,21,41770748,0,0,10440,341043,42865,14510749,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,9841,0,480768,1,185.4062499,462.8124999,2021-12-12,39,94284867,6506,103,10436,786500,102520,32640159,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,10741.2,0,131584,5,,,2021-12-12,113,177200293,27273,412,15468,1170511,140936,48392859,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,75128,0,0,4,,,2021-12-11,36,124015043,7604,206,237096,1224817,73719,49220523,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,25033,0,0,1,492.25,1445.78125,2021-12-11,32,300413993,0,0,172828,2143092,221598,86491911,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,10416,0,65536,1,549.484375,1567.015625,2021-12-10,6,334392047,0,0,10832,2091601,272426,86489239,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,10184,0,4096,1,550.125,1565.84375,2021-12-09,68,334351552,0,0,10832,2091248,277916,86504191,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,10088,0,0,1,543.359375,1576.703125,2021-12-08,20,333241152,0,0,10832,2065245,262695,86495157,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,9319,0,1948672,9,142.2968749,404.9531247,2021-12-06,124,262401861,34973,721,10832,2045322,214084,80778780,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,9737,0,95744,6,8.96875,21.7499996,2021-12-06,105,239358409,27377,515,11328,2001010,221342,84298901,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,10858,0,0,1,459.46875,1301.75,2021-12-04,1,249149631,0,0,11328,2046705,272182,86459678,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,10273,0,167936,2,149.109375,444.8281247,2021-12-01,51,205792970,13649,206,13832,1718519,191974,71569659,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,10423,0,0,1,,,2021-11-30,54,13789234,0,0,11184,136694,7503,5562533,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,10818,0,116736,1,14.796875,33.7343747,2021-11-30,13,3488635,6770,103,11184,38510,527,1545789,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,7345.44444444444,0,116224,14,0,0,2021-11-30,395,135082049,30382,309,11812,1167797,128926,47052063,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer-nogpu.exe,3952,0,0,3,,,2021-11-30,0,3166,2127,0,3952,0,0,22615,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,8793.25,0,34816,4,1.28125,6.0468744,2021-11-29,41,6214167,10185,412,10416,57367,1164,2834609,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,9318,0,406528,5,123.0624998,313.859375,2021-11-29,100,79828473,23201,4021,11512,851078,69535,26487302,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,9812.8,0,83968,5,0.0000001,0.0000006,2021-11-28,65,17841697,23769,515,10808,200632,3663,7074800,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,10289,0,16384,1,,,2021-11-24,3,5572938,0,0,10492,49871,2546,1957477,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
f53d51e1c07c46259fc7c6f347f38f27,cgminer.exe,10293,0,321536,1,94.015625,258.1093747,2021-11-24,17,52263257,7077,103,10768,440474,49280,18080882,0,0,14 nm      ,Desktop,"CHUWI Innovation And Technology(ShenZhen)co.,Ltd",Default string,Other,iduu,Pentium/Celeron,J4115,Pentium/Celeron-Gemini L,Gamer,4,Intel64 Family 6 Model 122 Stepping 1,N,6,3-4 years,United States of America,Win11,Intel(R) UHD Graphics 600,>24x
57a6b8975032433ab73be04721e45733,cgminer.exe,15200,450560,697856,1,,,2022-01-05,523,19630,1140,0,15368,0,0,3559,0,0,14 nm     ,Desktop,System manufacturer,System Product Name,Core-No suffix,iduu,Core i5,i5-7600,7th Gen i5,Gamer,4,Intel64 Family 6 Model 158 Stepping 9,Y,16,3-4 years,Germany,Win10,NVIDIA GeForce RTX 3060,23x
7f34ca8bef5f442e81d67665264411af,cgminer.exe,,,,1,,,2021-11-24,,,,,,,,225,,,32 nm,Desktop,System manufacturer,System Product Name,Xeon-E3,iduu,Xeon,E3-1245,Xeon,Web User,4,Intel64 Family 6 Model 42 Stepping 7,Y,12,6+ years,Other,Win10,Intel(R) HD Graphics P3000,<21x
adf0b92abb0d45099ae154a885ea3a7a,cgminer.exe,14859,0,4096,1,,,2022-02-13,8,5742,18409,0,15056,0,0,32805,0,0,14 nm     ,Desktop,MSI,MS-7B17,Other,iduu,Core i7,i7-9700K,9th Gen i7,Web User,8,Intel64 Family 6 Model 158 Stepping 12,Y,24,2-3 years,Germany,Win11,NVIDIA GeForce GTX 970,>24x
adf0b92abb0d45099ae154a885ea3a7a,cgminer.exe,24580,0,14528000,2,,,2022-02-03,2630,12446,1636,0,24752,0,0,29015,0,0,14 nm     ,Desktop,MSI,MS-7B17,Other,iduu,Core i7,i7-9700K,9th Gen i7,Web User,8,Intel64 Family 6 Model 158 Stepping 12,Y,24,2-3 years,Germany,Win11,NVIDIA GeForce GTX 970,>24x
a02581a4bc1b4a11a16dceb01652b9ab,cgminer.exe,14872,1110016,2962432,1,,,2021-12-21,1016,9688,1139,0,15048,0,0,27085,0,0,22 nm     ,Notebook,Dell,Inspiron 3721,Core-U,iduu,Core i3,i3-3217U,3rd Gen i3,Content Creator/IT,2,Intel64 Family 6 Model 58 Stepping 9,N,8,6+ years,Other,Win11,Intel(R) HD Graphics 4000,17x
d961455cd1024aaab0506db927e48355,cgminer-nogpu.exe,,,,1,,,2021-12-19,,,,,,,,2794,,,14 nm,Notebook,Medion,S6445 MD61489,Core-U,iduu,Core i5,i5-8265U,8th Gen i5,Web User,4,Intel64 Family 6 Model 142 Stepping 11,N,8,2-3 years,Germany,Win10,Intel(R) UHD Graphics 620,15x
d961455cd1024aaab0506db927e48355,cgminer.exe,16177.6153846154,0,25600,18,0.1718751,0.1562503,2021-12-18,404,149042,25774,0,44728,24171,2942,401073,0,0,14 nm,Notebook,Medion,S6445 MD61489,Core-U,iduu,Core i5,i5-8265U,8th Gen i5,Web User,4,Intel64 Family 6 Model 142 Stepping 11,N,8,2-3 years,Germany,Win10,Intel(R) UHD Graphics 620,15x
d961455cd1024aaab0506db927e48355,cgminer.exe,11114.8076923077,0,2125312,31,0.0156253,0.0625002,2021-12-18,746,1311929,62946,428,45304,133290,5268,3347041,0,0,14 nm,Notebook,Medion,S6445 MD61489,Core-U,iduu,Core i5,i5-8265U,8th Gen i5,Web User,4,Intel64 Family 6 Model 142 Stepping 11,N,8,2-3 years,Germany,Win10,Intel(R) UHD Graphics 620,15x
d961455cd1024aaab0506db927e48355,cgminer-nogpu.exe,,,,1,,,2021-12-18,,,,,,,,3111,,,14 nm,Notebook,Medion,S6445 MD61489,Core-U,iduu,Core i5,i5-8265U,8th Gen i5,Web User,4,Intel64 Family 6 Model 142 Stepping 11,N,8,2-3 years,Germany,Win10,Intel(R) UHD Graphics 620,15x
d961455cd1024aaab0506db927e48355,cgminer.exe,9186.30769230769,0,196608,34,0.0000002,0.0000006,2021-12-17,486,6083528,74661,346,16284,210521,5071,4173621,0,0,14 nm,Notebook,Medion,S6445 MD61489,Core-U,iduu,Core i5,i5-8265U,8th Gen i5,Web User,4,Intel64 Family 6 Model 142 Stepping 11,N,8,2-3 years,Germany,Win10,Intel(R) UHD Graphics 620,15x
d961455cd1024aaab0506db927e48355,cgminer.exe,9279.46153846154,0,667648,55,0.1875005,0.2500008,2021-12-17,656,219360,45953,0,14460,27568,8267,643267,0,0,14 nm,Notebook,Medion,S6445 MD61489,Core-U,iduu,Core i5,i5-8265U,8th Gen i5,Web User,4,Intel64 Family 6 Model 142 Stepping 11,N,8,2-3 years,Germany,Win10,Intel(R) UHD Graphics 620,15x
d961455cd1024aaab0506db927e48355,cgminer.exe,9901,0,4096,1,,,2021-12-17,1,48962,0,0,10744,3177,303,142416,0,0,14 nm,Notebook,Medion,S6445 MD61489,Core-U,iduu,Core i5,i5-8265U,8th Gen i5,Web User,4,Intel64 Family 6 Model 142 Stepping 11,N,8,2-3 years,Germany,Win10,Intel(R) UHD Graphics 620,15x
768f04a457a94f1a99b385db3e00a051,cgminer.exe,17506.7,0,26407424,10,,,2021-12-27,1447,76398,86561,0,18404,0,0,6879306,0,0,22 nm     ,Desktop,Asus,System Version,Core-No suffix,iduu,Core i5,i5-4460,4th Gen i5,Web User,4,Intel64 Family 6 Model 60 Stepping 3,N,8,6+ years,Other,Win10,Intel(R) HD Graphics 4600,N/A
76f05eeca68c4b5aa6c208d0da82d932,cgminer.exe,26484,0,12260352,2,,,2022-02-21,1565,13650,1143,0,26764,0,0,14333,0,0,14 nm,Notebook,Dell,G5 5590,Core-H,iduu,Core i7,i7-8750H,8th Gen i7,Web User,6,Intel64 Family 6 Model 158 Stepping 10,N,16,2-3 years,United States of America,Win11,Intel(R) UHD Graphics 630,15x
76f05eeca68c4b5aa6c208d0da82d932,cgminer-nogpu.exe,,,,2,,,2022-02-21,,,,,,,,5367,,,14 nm,Notebook,Dell,G5 5590,Core-H,iduu,Core i7,i7-8750H,8th Gen i7,Web User,6,Intel64 Family 6 Model 158 Stepping 10,N,16,2-3 years,United States of America,Win11,Intel(R) UHD Graphics 630,15x
cf6e4100737541b9ba0019893ad22145,cgminer.exe,,,,1,,,2022-01-31,,,,,,,,4081,,,32 nm     ,Notebook,HP,HP ProBook 6460b,Core-M,iduu,Core i5,i5-2410M,2nd Gen i5,Entertainment,2,Intel64 Family 6 Model 42 Stepping 7,N,8,6+ years,United States of America,Win10,Intel(R) HD Graphics 3000,14x
cf6e4100737541b9ba0019893ad22145,cgminer-nogpu.exe,2946,0,163840,1,0.0000001,0.0000006,2022-01-31,6,13293,1139,0,8244,0,0,16128,0,0,32 nm     ,Notebook,HP,HP ProBook 6460b,Core-M,iduu,Core i5,i5-2410M,2nd Gen i5,Entertainment,2,Intel64 Family 6 Model 42 Stepping 7,N,8,6+ years,United States of America,Win10,Intel(R) HD Graphics 3000,14x
e45d74a376e245b987c32a2465cbd4c3,cgminer.exe,24668,0,,1,0,0,2022-01-07,0,0,0,0,24836,0,0,20004,0,0,14        ,Desktop,To be filled by O.E.M,To Be Filled By O.E.M.,Other,iduu,Core i5,i5-11600KF,11th Gen i5,Casual Gamer,6,Intel64 Family 6 Model 167 Stepping 1,N,16,0-1 year,Other,Win10,NVIDIA GeForce GTX 1060 6GB,21x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,12552,0,0,1,2797.125,9125.84375,2022-02-22,0,72125498,0,0,17672,4263376,28908,86471887,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,8717,0,0,1,2793.875,9124.796875,2022-02-21,13,72102778,0,0,17672,4291352,29473,86467680,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,12796,0,0,1,2796.96875,9124.890625,2022-02-20,0,72129784,0,0,17672,4165629,30492,86466632,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,12794,0,0,1,2812.203125,9115.453125,2022-02-19,0,72118134,0,0,17672,4253664,32472,86466149,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,12748,0,0,1,2791.203125,9143.25,2022-02-18,0,72118221,0,0,17672,4332528,31944,86481489,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,12735,0,0,1,2799.109375,9134.09375,2022-02-17,0,72118799,0,0,17672,4285485,29700,86487335,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,12734,0,0,1,2793.84375,9131.46875,2022-02-16,34,72142724,0,0,17672,4295190,29700,86487008,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,12542,0,0,1,2817.984375,9173.3125,2022-02-15,395,72154841,0,0,17672,4290020,33697,86496706,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,12548,0,0,1,2792.796875,9135.140625,2022-02-14,0,72121984,0,0,17672,4294091,30925,86487284,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,17538,0,0,1,2780.578125,9180.5625,2022-02-13,0,72081322,0,0,17672,4209427,29617,86487049,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,17517,0,0,1,2810.421875,9135.0625,2022-02-12,0,72159571,0,0,17644,4229408,27379,86486876,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,17499,0,0,1,2798.6875,9149.15625,2022-02-11,0,72105661,0,0,17644,4307348,31214,86487832,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,17439,0,0,1,2783.71875,9124.234375,2022-02-10,0,72166353,0,0,17624,4326115,28594,86507241,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,14199,0,81920,1,1405.421875,4635.7812498,2022-02-09,206,36899743,0,0,17596,2211433,15248,44109173,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,14024,0,0,4,,,2022-02-08,0,17784210,0,0,19064,1067833,5676,21291996,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,9095,0,0,1,2786.40625,8918.296875,2022-02-07,0,72294803,0,0,19064,4316561,30360,86468847,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,13711,0,0,1,2804.515625,8925.65625,2022-02-06,0,72248244,0,0,19064,4193639,32377,86468908,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,13705,0,0,1,2814.78125,8938.765625,2022-02-05,0,72243810,0,0,19064,4369750,33924,86467928,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,13709,0,0,1,2815.015625,8921.046875,2022-02-04,0,72279014,0,0,19064,4278573,35772,86469697,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,13691,0,0,1,2813.203125,8913.71875,2022-02-03,0,72294582,0,0,19064,4282417,29700,86507506,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,13683,0,0,1,2810.703125,8912.46875,2022-02-02,0,72291446,0,0,19064,4339521,29172,86484381,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
ff86d2f4622245378e54d2d021139eab,cgminer.exe,13648,0,0,1,2807.609375,8915.40625,2022-02-01,0,72350741,0,0,19064,4341362,28603,86488116,0,0,32 nm     ,Desktop,Dell,OptiPlex 790,Core-No suffix,iduu,Core i3,i3-2120,2nd Gen i3,Casual User,2,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,United States of America,Win10,Intel(R) HD Graphics,>24x
